"","s","e","temp"
"255",914400,918000,3.26115448120491
"256",918000,921600,3.23961142764714
"257",921600,925200,3.24887906210924
"258",925200,928800,3.2881447189295
"259",928800,932400,3.35455191479146
"260",932400,936000,3.4433950245304
"261",936000,939600,3.5484399429999
"262",939600,943200,3.66234888362378
"263",943200,946800,3.77718036995982
"264",946800,950400,3.88493035420681
"265",950400,954000,3.97807759502218
"266",954000,957600,4.05009613710612
"267",957600,961200,4.09589997648371
"268",961200,964800,4.11218961557041
"269",964800,968400,4.0976768961987
"270",968400,972000,4.05317279147826
"271",972000,975600,3.9815321737413
"272",975600,979200,3.88745931987578
"273",979200,982800,3.77718740327662
"274",982800,986400,3.65805380709889
"275",986400,990000,3.53800019158743
"276",990000,993600,3.42503137541031
"277",993600,997200,3.32666989780954
"278",997200,1000800,3.24944342372764
"279",1000800,1004400,3.19843991767721
"280",1004400,1008000,3.1769608962639
"281",1008000,1011600,3.18629638831762
"282",1011600,1015200,3.22563694058774
"283",1015200,1018800,3.2921286706678
"284",1018800,1022400,3.38106762321636
"285",1022400,1026000,3.48622019452831
"286",1026000,1029600,3.60024780066991
"287",1029600,1033200,3.71520686095009
"288",1033200,1036800,3.8230900354659
"289",1036800,1040400,3.9163718426364
"290",1040400,1044000,3.98852148179734
"291",1044000,1047600,4.03444791772817
"292",1047600,1051200,4.05084689655725
"293",1051200,1054800,4.03642624177708
"294",1054800,1058400,3.99199407022614
"295",1058400,1062000,3.92040390614399
"296",1062000,1065600,3.82636042069261
"297",1065600,1069200,3.71609902051579
"298",1069200,1072800,3.59696110502141
"299",1072800,1076400,3.4768939224184
"300",1076400,1080000,3.36390909458211
"301",1080000,1083600,3.26553670019587
"302",1083600,1087200,3.18831211202023
"303",1087200,1090800,3.13733055644002
"304",1090800,1094400,3.11589975313439
"305",1094400,1098000,3.12531431362966
"306",1098000,1101600,3.16476728442454
"307",1101600,1105200,3.23140487811769
"308",1105200,1108800,3.32052068085507
"309",1108800,1112400,3.42587612098748
"310",1112400,1116000,3.54012537956007
"311",1116000,1119600,3.65531580444577
"312",1119600,1123200,3.76342974176215
"313",1123200,1126800,3.85693087167169
"314",1126800,1130400,3.92927782363876
"315",1130400,1134000,3.97537007031102
"316",1134000,1137600,3.9918957082455
"317",1137600,1141200,3.97755741405039
"318",1141200,1144800,3.93316116135075
"319",1144800,1148400,3.86156163230444
"320",1148400,1152000,3.76746802047126
"321",1152000,1155600,3.65712343459503
"322",1155600,1159200,3.53787972716567
"323",1159200,1162800,3.41769670045664
"324",1162800,1166400,3.30459980015938
"325",1166400,1170000,3.20613324105464
"326",1170000,1173600,3.12884582687304
"327",1173600,1177200,3.07784450551591
"328",1177200,1180800,3.05644609199315
"329",1180800,1184400,3.06595090835021
"330",1184400,1188000,3.10555378743269
"331",1188000,1191600,3.17239853091138
"332",1191600,1195200,3.26177213881227
"333",1195200,1198800,3.36742560362872
"334",1198800,1202400,3.4819994358652
"335",1202400,1206000,3.59752494745945
"336",1206000,1209600,3.70596715172817
"337",1209600,1213200,3.79977229577058
"338",1213200,1216800,3.87238271780486
"339",1216800,1220400,3.91868394027345
"340",1220400,1224000,3.93535351914453
"341",1224000,1227600,3.92108785712279
"342",1227600,1231200,3.8766914983127
"343",1231200,1234800,3.80502278845833
"344",1234800,1238400,3.71079957030092
"345",1238400,1242000,3.60027812125326
"346",1242000,1245600,3.48082718061903
"347",1245600,1249200,3.36042606711659
"348",1249200,1252800,3.24712106676608
"349",1252800,1256400,3.14847712291282
"350",1256400,1260000,3.07106218942975
"351",1260000,1263600,3.01999939190559
"352",1263600,1267200,2.99861753024306
"353",1267200,1270800,3.00822376313741
"354",1270800,1274400,3.0480139958493
"355",1274400,1278000,3.11512711390301
"356",1278000,1281600,3.20483940554887
"357",1281600,1285200,3.3108859626018
"358",1285200,1288800,3.42588719355685
"359",1288800,1292400,3.5418514146693
"360",1292400,1296000,3.65071929276952
"361",1296000,1299600,3.7449130522527
"362",1299600,1303200,3.81785302354342
"363",1303200,1306800,3.86440632493918
"364",1306800,1310400,3.88123708392524
"365",1310400,1314000,3.86703430414271
"366",1314000,1317600,3.82260181429188
"367",1317600,1321200,3.75080412828529
"368",1321200,1324800,3.65637186226637
"369",1324800,1328400,3.54557992498363
"370",1328400,1332000,3.42582037128229
"371",1332000,1335600,3.30509899292291
"372",1335600,1339200,3.19148992659139
"373",1339200,1342800,3.09258543052254
"374",1342800,1346400,3.01497832222922
"375",1346400,1350000,2.96381235636462
"376",1350000,1353600,2.94243120373504
"377",1353600,1357200,2.95214998379024
"378",1357200,1360800,2.9921649599564
"379",1360800,1364400,3.05960759784946
"380",1364400,1368000,3.14973935146245
"381",1368000,1371600,3.25627395182257
"382",1371600,1375200,3.37180527990344
"383",1375200,1378800,3.48831170334459
"384",1378800,1382400,3.59770253601916
"385",1382400,1386000,3.69236939709586
"386",1386000,1389600,3.76570489917968
"387",1389600,1393200,3.81255330793704
"388",1393200,1396800,3.82956243845531
"389",1396800,1400400,3.81541277234447
"390",1400400,1404000,3.770908137229
"391",1404000,1407600,3.69892171794446
"392",1407600,1411200,3.60420102447216
"393",1411200,1414800,3.49304505404219
"394",1414800,1418400,3.37287559886024
"395",1418400,1422000,3.25173187248173
"396",1422000,1425600,3.13772286434278
"397",1425600,1429200,3.0384747257985
"398",1429200,1432800,2.96061084413168
"399",1432800,1436400,2.90930004832425
"400",1436400,1440000,2.88790376169022
"401",1440000,1443600,2.89774618617969
"402",1443600,1447200,2.93802322902866
"403",1447200,1450800,3.00585643438155
"404",1450800,1454400,3.09648830388817
"405",1454400,1458000,3.20360575400846
"406",1458000,1461600,3.31976972054316
"407",1461600,1465200,3.43692167845728
"408",1465200,1468800,3.54693259148632
"409",1468800,1472400,3.64215690011905
"410",1472400,1476000,3.71595379732834
"411",1476000,1479600,3.76314025443505
"412",1479600,1483200,3.78034489504744
"413",1483200,1486800,3.76623855830202
"414",1486800,1490400,3.72162578507622
"415",1490400,1494000,3.64939093131374
"416",1494000,1497600,3.55430251626346
"417",1497600,1501200,3.44268907564499
"418",1501200,1504800,3.32200855203156
"419",1504800,1508400,3.20034051962262
"420",1508400,1512000,3.08583581236116
"421",1512000,1515600,2.98616104291032
"422",1515600,1519200,2.90797586539424
"423",1519200,1522800,2.85647862095782
"424",1522800,1526400,2.83505136176647
"425",1526400,1530000,2.84502849132512
"426",1530000,1533600,2.88560484642943
"427",1533600,1537200,2.95388955112906
"428",1537200,1540800,3.0451020422607
"429",1540800,1544400,3.15289697588314
"430",1544400,1548000,3.26979593473528
"431",1548000,1551600,3.38769656798084
"432",1551600,1555200,3.49842450340126
"433",1555200,1558800,3.59429044036883
"434",1558800,1562400,3.66861446031459
"435",1562400,1566000,3.71618180658738
