"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
158,06/02/21 05:00:00 AM,12.401,2411.1
159,06/02/21 06:00:00 AM,19.187,37200.2
160,06/02/21 07:00:00 AM,31.370,104711.8
161,06/02/21 08:00:00 AM,38.379,143289.8
162,06/02/21 09:00:00 AM,44.952,170845.6
163,06/02/21 10:00:00 AM,46.083,187379.0
164,06/02/21 11:00:00 AM,44.704,187379.0
165,06/02/21 12:00:00 PM,46.722,176356.7
166,06/02/21 01:00:00 PM,47.109,159823.3
167,06/02/21 02:00:00 PM,45.577,132267.5
168,06/02/21 03:00:00 PM,46.083,99200.7
169,06/02/21 04:00:00 PM,44.457,68889.3
170,06/02/21 05:00:00 PM,41.692,42711.4
171,06/02/21 06:00:00 PM,26.488,4305.6
172,06/02/21 07:00:00 PM,22.525,2152.8
173,06/02/21 08:00:00 PM,19.853,10.8
174,06/02/21 09:00:00 PM,18.331,0.0
175,06/02/21 10:00:00 PM,18.140,0.0
176,06/02/21 11:00:00 PM,17.094,0.0
177,06/03/21 12:00:00 AM,16.427,0.0
178,06/03/21 01:00:00 AM,15.760,0.0
179,06/03/21 02:00:00 AM,15.473,0.0
180,06/03/21 03:00:00 AM,14.038,0.0
181,06/03/21 04:00:00 AM,13.750,290.6
182,06/03/21 05:00:00 AM,13.942,4133.4
183,06/03/21 06:00:00 AM,20.138,37200.2
184,06/03/21 07:00:00 AM,26.292,79911.6
185,06/03/21 08:00:00 AM,35.542,154312.1
186,06/03/21 09:00:00 AM,42.164,176356.7
187,06/03/21 10:00:00 AM,43.480,176356.7
188,06/03/21 11:00:00 AM,41.341,198401.3
189,06/03/21 12:00:00 PM,41.810,74400.5
190,06/03/21 01:00:00 PM,43.844,159823.3
191,06/03/21 02:00:00 PM,42.639,126756.4
192,06/03/21 03:00:00 PM,43.359,99200.7
193,06/03/21 04:00:00 PM,40.185,68889.3
194,06/03/21 05:00:00 PM,38.714,42711.4
195,06/03/21 06:00:00 PM,24.255,4477.8
196,06/03/21 07:00:00 PM,21.091,4477.8
197,06/03/21 08:00:00 PM,17.760,21.5
198,06/03/21 09:00:00 PM,16.427,0.0
199,06/03/21 10:00:00 PM,15.664,0.0
200,06/03/21 11:00:00 PM,14.134,0.0
201,06/04/21 12:00:00 AM,13.942,0.0
202,06/04/21 01:00:00 AM,15.282,0.0
203,06/04/21 02:00:00 AM,14.038,0.0
204,06/04/21 03:00:00 AM,13.076,0.0
205,06/04/21 04:00:00 AM,12.110,204.5
206,06/04/21 05:00:00 AM,11.431,2669.5
207,06/04/21 06:00:00 AM,17.760,37200.2
208,06/04/21 07:00:00 AM,29.953,104711.8
209,06/04/21 08:00:00 AM,37.384,143289.8
210,06/04/21 09:00:00 AM,36.079,159823.3
211,06/04/21 10:00:00 AM,38.714,170845.6
212,06/04/21 11:00:00 AM,38.046,176356.7
213,06/04/21 12:00:00 PM,40.530,176356.7
214,06/04/21 01:00:00 PM,40.876,154312.1
215,06/04/21 02:00:00 PM,39.502,132267.5
216,06/04/21 03:00:00 PM,38.379,104711.8
217,06/04/21 04:00:00 PM,34.374,52355.9
218,06/04/21 05:00:00 PM,30.963,30311.3
219,06/04/21 06:00:00 PM,27.075,23422.4
220,06/04/21 07:00:00 PM,19.377,3100.0
221,06/04/21 08:00:00 PM,14.709,21.5
222,06/04/21 09:00:00 PM,12.304,0.0
223,06/04/21 10:00:00 PM,9.571,0.0
224,06/04/21 11:00:00 PM,8.082,0.0
225,06/05/21 12:00:00 AM,7.481,0.0
226,06/05/21 01:00:00 AM,5.860,0.0
227,06/05/21 02:00:00 AM,8.182,0.0
228,06/05/21 03:00:00 AM,7.079,0.0
229,06/05/21 04:00:00 AM,7.682,549.0
230,06/05/21 05:00:00 AM,7.481,2669.5
231,06/05/21 06:00:00 AM,12.304,33066.9
232,06/05/21 07:00:00 AM,26.292,104711.8
233,06/05/21 08:00:00 AM,26.488,71644.9
234,06/05/21 09:00:00 AM,25.028,57867.0
235,06/05/21 10:00:00 AM,27.173,55111.5
236,06/05/21 11:00:00 AM,23.869,52355.9
237,06/05/21 12:00:00 PM,25.902,46844.8
238,06/05/21 01:00:00 PM,21.760,31689.1
239,06/05/21 02:00:00 PM,24.158,52355.9
240,06/05/21 03:00:00 PM,22.812,33066.9
241,06/05/21 04:00:00 PM,25.416,115734.1
242,06/05/21 05:00:00 PM,27.370,52355.9
243,06/05/21 06:00:00 PM,15.569,4477.8
244,06/05/21 07:00:00 PM,13.942,5166.7
245,06/05/21 08:00:00 PM,11.334,53.8
246,06/05/21 09:00:00 PM,11.528,0.0
247,06/05/21 10:00:00 PM,11.625,0.0
248,06/05/21 11:00:00 PM,11.041,0.0
249,06/06/21 12:00:00 AM,10.651,0.0
250,06/06/21 01:00:00 AM,9.965,0.0
251,06/06/21 02:00:00 AM,9.571,0.0
252,06/06/21 03:00:00 AM,8.978,0.0
253,06/06/21 04:00:00 AM,8.581,667.4
254,06/06/21 05:00:00 AM,8.978,2152.8
255,06/06/21 06:00:00 AM,9.768,8266.7
256,06/06/21 07:00:00 AM,12.207,20666.8
